CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,char_length,word_count,n_labels,clean_text
UghSDD6vMijHSHgCoAEC,4rCweDxDqdw,"In France, when I was in the military, they taught me that we could use a lethal weapon only if the other uses a similar/equal or superior lethal weapon against us or against another to defend ourselves; using a superior weapon is NOT/NEVER allowed.
I think that's a Noble French concept. B)",False,False,False,False,False,False,False,False,False,False,False,False,291,52,0,france military teach I could use lethal weapon use similar equal superior lethal weapon another defend use superior weapon never allow think noble french concept
UghSrKWXiIw663gCoAEC,4rCweDxDqdw,"Perhaps you should start teaching blacks that law and education is important, instead of treating them as special snowflakes?",True,False,False,False,False,True,True,False,False,False,False,False,125,19,2,perhaps start teach black law education important instead treat special snowflake
UghTL-UF1SEwzHgCoAEC,4rCweDxDqdw,While I agree with most of your report and I certainly think that the events that went down in Ferguson need to be investigated. Your statistics to support a targeting of a particular race by number of stops and searches can certainly be explained away by the fact that most of the population in that region is of a particular race given a greater opportunity that someone who is stopped is most likely going to be of that race. I think further analysis would need to be conducted to make that collation. I am not saying race is not a factor. I am saying statistics can be misleading and need to be considered thoughtfully before stating them as support for a statement.,False,False,False,False,False,False,False,False,False,False,False,False,670,122,0,agree report certainly think event go need investigate statistic support targeting particular race number stop search certainly explain away fact population region particular race give great opportunity someone stop likely go race think analysis would need conduct make collation say race factor say statistic misleading need consider thoughtfully state support statement
Ughtzm6ks6FsIXgCoAEC,4rCweDxDqdw,"Its funny doctors push drugs its legal, even tho prescription drugs are abused the most, whereas minorities get locked up for years because of marijuana known to be beneficial to the economy. The war on drugs started with the government who still supplies the streets to this day. Racial profiling is stupid. Caucasians commit the most mass shootings I don't see them being searched before they go in malls, movie theaters, schools etc",False,False,False,False,False,False,False,False,False,False,False,False,435,73,0,funny doctor push drug legal even tho prescription drug abuse whereas minority get lock year marijuana know beneficial economy war drug start government still supply street day racial profiling stupid caucasian commit mass shooting see search go mall movie theater school etc
UghzjrDLqleo9HgCoAEC,4rCweDxDqdw,"So you're implying that because most of Ferguson is black, but most of their elected or appointed officials are white, that it means that the majority of people in Ferguson isn't represented at all? That they mostly black population wouldn't happen to have voted for or support the white officials? And just because its median income is lower than that of MO or the US as a whole, is that because its population is mostly black, or is it just a statistic?",False,False,False,False,False,False,False,False,False,False,False,False,455,82,0,imply black elect appoint official white mean majority people represent mostly black population would happen vote support white official median income low mo us whole population mostly black statistic
Ugi_4iRsu9Skx3gCoAEC,4rCweDxDqdw," Ridiculous liberal tripe meant to divide us along race/class barriers even more

If Blacks(I refuse to use the word African American) are oppressed by local Government then the community should band together and vote them out. Vote more blacks in. This is why we live in a Democratic Republic.
   Sorry, most of your arguments are nothing more than excuses and your criminal stats are the result of a large black community(68%?).  Blacks really need to stop listening to Democrats who preach a, ""You cannot win because the deck is stacked against you"" oppressive lifestyle. They'll never rise above their current conditions if they cling to liberal excuses. It's not the color of your skin, its the overall presentation. ",False,False,False,False,False,False,False,False,False,False,False,False,722,118,0,ridiculous liberal tripe mean divide along race class barrier even blacks(i refuse use word african american oppress local government community band together vote vote black live democratic republic sorry argument nothing excuse criminal stat result large black community(% black really need stop listen democrat preach win deck stack oppressive lifestyle never rise current condition cling liberal excuse color skin overall presentation
Ugi4kKODyEmlvXgCoAEC,4rCweDxDqdw,"Someone has to say this so I will.
With the way most black people behave no wonder Ferguson is such a shitty place.
Most black people in the US are so fucking lazy.
I am saying this because of countless examples from my life:
1. My grandmother got a black house nurse once and the bitch did nothing all day. When my grandmother complained to the agency they sent a different woman (wasn't black) that cleaned the entire house in 4 hours.
2. My mom works at a hospital as a nurse and all her black co workers constantly do nothing and are lazy.
Now once again. not all black people are like this (one of my best friends is black and I like him like a brother) but most of them are. The fucks expect to get everything they want only because their ancestors were once slaves. 
Well, Hitler killed most of my ancestors, do you see me with sagging pants and crying like a stupid bitch about it like those stupid black people?

The inequality of representation is probably because (again) black people are generally lazy or lack the skills required to hold such positions. 
The household income ties into my previous point (lazy/lacking skill = lower income jobs).
The dropout rate from school need to be taken against the black people at Ferguson, because, once again, how will you hold a high paying job if you didn't even graduate fucking high school?
The 80% worse healthcare is once again tied into the low income. More money = better doctors.
As for the inequality of enforcement, I have to give you that one that is completely unfair, however, when looking at black officers they frisk mostly black people as well, hmmmm..... interesting? maybe.",True,True,False,True,True,True,True,False,False,False,False,False,1646,295,5,someone say way black people behave wonder shitty place black people fucking lazy say countless example life grandmother get black house nurse bitch nothing day grandmother complain agency send different woman black clean entire house hour mom work hospital nurse black co worker constantly nothing lazy black people one good friend black brother fuck expect get everything want ancestor slave well hitler kill ancestor see I sag pant cry stupid bitch stupid black people inequality representation probably black people generally lazy lack skill require hold position household income tie previous point lazy lack skill low income job dropout rate school need take black people hold high pay job even graduate fuck high school bad healthcare tie low income money well doctor inequality enforcement give one completely unfair however look black officer frisk mostly black people well hmmmm interesting maybe
Ugi74Ltg5U6W4XgCoAEC,4rCweDxDqdw,I might be wrong but when a majority of the black community don't vote wouldn't it make sense for there to be an inequality in the city government.,False,False,False,False,False,False,False,False,False,False,False,False,147,28,0,might wrong majority black community vote would make sense inequality city government
Ugi7FqQWmQYFGXgCoAEC,4rCweDxDqdw,Is there something wrong with her voice?,False,False,False,False,False,False,False,False,False,False,False,False,40,7,0,something wrong voice
UgignRhfXmAlhXgCoAEC,4rCweDxDqdw,"The more those people fuck up America, the more American will fucking hate them. ",True,True,False,False,True,False,False,False,False,False,False,False,81,14,2,people fuck america american fucking hate
UgimajRNYpD17XgCoAEC,4rCweDxDqdw,Bill Cosby caused them,False,False,False,False,False,False,False,False,False,False,False,False,22,4,0,bill cosby cause
UgiYcJff050IdHgCoAEC,4rCweDxDqdw,"The US Justice Department has audited the Ferguson Police Department and found 180 counts of excessive use of police force against African-Americans from 2009-2014.  In addition, they found 7 emails containing discriminatory language on Department computers.  The Federal government is pursuing a criminal case against the Ferguson Police Department.  I wonder if Bob McCulloch will try to defend this one.",False,False,False,False,False,False,False,False,False,False,False,False,406,60,0,us justice department audit police department find count excessive use police force african americans addition find email contain discriminatory language department computer federal government pursue criminal case police department wonder bob mcculloch try defend one
UgiZ0uPciaqqCHgCoAEC,4rCweDxDqdw,Is there something wrong with the audio?,False,False,False,False,False,False,False,False,False,False,False,False,40,7,0,something wrong audio
Ugj6KaiR6Y27RngCoAEC,4rCweDxDqdw,that's just flat out racist to say one race can't represent another equally. if majority blacks voted for the white people does that mean the blacks that voted didn't vote for their own best interest? and that the elected white official can't represent the black voters that put him/her in office?,False,False,False,False,False,False,False,False,False,False,False,False,297,51,0,flat racist say one race represent another equally majority black vote white people mean black vote vote good interest elect white official represent black voter put office
UgjEVu1dSOaIJ3gCoAEC,4rCweDxDqdw,"The report on the 'Inequality of Enforcement' statistics can be found in the description, and here:
http://ago.mo.gov/VehicleStops/2013/reports/161.pdf

To those who are questioning the math here, please check it for yourself, we're not here to teach basic algebra! These numbers are not proportional. Our video scratches the surface, and we do encourage you to do supplemental research on their own if you wish to know more.",False,False,False,False,False,False,False,False,False,False,False,False,425,65,0,report inequality enforcement statistic find description question math please check teach basic algebra number proportional scratch surface encourage supplemental research wish know
UgjeXpjsshe9GHgCoAEC,4rCweDxDqdw,What's with all the dislikes? White people are that offended? You thought racism wasn't an issue anymore....think again,True,False,False,False,False,True,True,False,False,False,False,False,119,18,2,dislike white people offended think racism issue anymore think
UgjGXwDAaQDElXgCoAEC,4rCweDxDqdw,How come they call the 'blacks' African Americans but not European American to the 'whites' ?,False,False,False,False,False,False,False,False,False,False,False,False,93,16,0,come call black african americans european american white
UgjhYhKJO47d-XgCoAEC,4rCweDxDqdw," Did the IDIOT reporter do the survey on the percent of blacks that are involved in the following:- Gang Activities
ShopLifting
Car Jacking
Robberies
Robberies with assault
Teenage Pregnancies",True,True,False,False,False,True,True,False,False,False,False,False,192,29,3,idiot reporter survey percent black involve following:- gang activity shoplift car jack robbery robbery assault teenage pregnancy
UgjMdghS2VaoXHgCoAEC,4rCweDxDqdw,"""Here there is no racism, here, you are all equally worthless!"" - Full Metal Jacket",False,False,False,False,False,False,False,False,False,False,False,False,83,15,0,racism equally worthless full metal jacket
Ugj-oYTmB9sg6ngCoAEC,4rCweDxDqdw,"TestTube. Can you please explain to me how blacks get stopped and searched more than whites? If whites get make up 29% of the population and get searched 6.9% of the time while blacks make up 67% of the population and get searched 12.1% of the time, it's pretty obvious that whites are likely to get searched MORE. Do you want me to explain it further why that is or can you find someone in your team that actually remembers basic grade school math? I could go on and on about what is wrong about this video but it seems to have been already explained by others. Seriously, I do enjoy watching your channel, but the bias is strong with this one and almost made me want to unsubscribe. ",False,False,False,False,False,False,False,False,False,False,False,False,685,129,0,testtube please explain I black get stop search white white get make population get search time black make population get search time pretty obvious white likely get search want I explain far find someone team actually remember basic grade school math could go wrong seem already explain seriously enjoy bias strong one almost make I want unsubscribe
UgjpvWbzRLwcsHgCoAEC,4rCweDxDqdw,"If the majority of the people in Ferguson are African American than why are their elected officials not African American? The mayor, city council, and police chief are all elected officials.  Are the people in the community not stepping up to fill those roles?",False,False,False,False,False,False,False,False,False,False,False,False,260,44,0,majority people african american elect official african american mayor city council police chief elect official people community step fill role
UgjRkXbzGzSBHngCoAEC,4rCweDxDqdw,My least favorite test tube video so far.,False,False,False,False,False,False,False,False,False,False,False,False,41,8,0,least favorite test tube far
UgjWd_JsIlOo9XgCoAEC,4rCweDxDqdw,"heard a Billionaire funded these organised riots ,what a fucken suck joke",True,True,False,False,True,False,False,False,False,False,False,False,73,12,2,hear billionaire fund organise riot fucken suck joke
UgjyZIj3j48MXngCoAEC,4rCweDxDqdw,Please slow down! I cant tell if they sped up Ms Scully or if she was talking really quickly. Great video with great information it was just a little fast. ,False,False,False,False,False,False,False,False,False,False,False,False,156,30,0,please slow tell speed ms scully talk really quickly great great information little fast
UgzaiZ1HSxzNP7RuC8V4AaABAg,4rCweDxDqdw,While i dont agree with police action to kill the boy but that does not mean you can protest by looting and destroying your own neighbourhood. That is stupid because it makes people don't want to support your struggle.,False,False,False,False,False,False,False,False,False,False,False,False,218,39,0,agree police action kill boy mean protest loot destroy neighbourhood stupid make people want support struggle
UggLdovvjLOAV3gCoAEC,5vF4si3hoRA,Fucking savages! Protest sumthing real... Like how your government is robbing you and sendin your kids to an elegal WAR! You are the laughing stock of America congrats!,True,True,False,False,False,False,False,False,False,False,False,False,168,28,1,fucking savage protest sumthe real government rob sendin kid elegal war laugh stock america congrat
Ugh79Qc3dbNIKHgCoAEC,5vF4si3hoRA,i just came here to read the racist comments lol,False,False,False,False,False,False,False,False,False,False,False,False,48,10,0,come read racist lol
UghzXm6KuFRXiXgCoAEC,5vF4si3hoRA,sure some of the people protesting are actually protesting for what they believe in but then you have those people that are taking advantage of a sad situation just to cause so much chaos and damage to a hurting community,False,False,False,False,False,False,False,False,False,False,False,False,221,40,0,sure people protest actually protest believe people take advantage sad situation cause much chaos damage hurt community
UgiTGy7BpATRg3gCoAEC,5vF4si3hoRA,We need to come togather,False,False,False,False,False,False,False,False,False,False,False,False,24,5,0,need come togather
UgjDbvsTSk3YqngCoAEC,5vF4si3hoRA,Dont call peacefully protest.. When you burn down a car lol,False,False,False,False,False,False,False,False,False,False,False,False,59,11,0,call peacefully protest burn car lol
UgjTdFn9GIs9dngCoAEC,5vF4si3hoRA,"And in this section ladies and gentlemen, you will see black people misbehaving. I wonder what would happen if everyone rioted when court decisions do not go their way.",True,False,False,False,False,True,True,False,False,False,False,False,168,29,2,section lady gentleman see black people misbehave wonder would happen everyone riot court decision go way
Ugwz4Qt5dHpq1CN3e6x4AaABAg,5vF4si3hoRA,Dirtbags all of them. Including CNN,True,True,False,False,False,False,False,False,False,False,False,False,35,6,1,dirtbag include cnn
UgzHiTJpcabrtTKDJXJ4AaABAg,5vF4si3hoRA,Why were protesters throwing stuff at the reporters,False,False,False,False,False,False,False,False,False,False,False,False,51,8,0,protester throw stuff reporter
Ugg6zFEJoC75_3gCoAEC,8HB18hZrhXc,Guy @ 0:34 just got a hard on.....,False,False,False,False,False,False,False,False,False,False,False,False,34,8,0,guy get hard
Uggk77ZgVKBK7ngCoAEC,8HB18hZrhXc,"As I watched I kept muttering shoot, shoot, pull the trigger. Rubber bullets hurt like a MFer.",True,True,False,True,False,False,False,False,False,False,False,False,94,17,2,keep mutter shoot shoot pull trigger rubber bullet hurt mfer
UggNotjamqXzKHgCoAEC,8HB18hZrhXc,Send them to france,False,False,False,False,False,False,False,False,False,False,False,False,19,4,0,send france
UgguTFgWowTmWHgCoAEC,8HB18hZrhXc,Fun Fact: they did not have live ammo in those guns they had rubber slugs,False,False,False,False,False,False,False,False,False,False,False,False,73,15,0,fun fact live ammo gun rubber slug
UghBlbV9tbPVqXgCoAEC,8HB18hZrhXc,how fucking brain dead do you have to be to let the Nazi police scum bags just take you in,True,True,False,True,False,False,False,False,False,False,False,False,90,20,2,fucking brain dead let nazi police scum bag take
UghFKFz1sE6uOXgCoAEC,8HB18hZrhXc,"""Dis be furgusun in de unitid stateth o' murka!"" - Retard starts violent protest and then tries to pawn off the 'police state' lie when the cops arrive.",True,True,False,True,False,False,False,False,False,False,False,False,152,28,2,dis furgusun de unitid stateth murka retard start violent protest try pawn police state lie cop arrive
UghJiwZHx0DaT3gCoAEC,8HB18hZrhXc,GOD bless the Police.,False,False,False,False,False,False,False,False,False,False,False,False,21,4,0,god bless police
UghuRUmx8vyL8HgCoAEC,8HB18hZrhXc,"USA land of the free baby. HAHAHAHA! All you people not living in USA, should be thankful everyday. This is the worse country on earth.",True,False,False,False,False,True,True,True,False,False,False,False,135,25,2,usa land free baby hahahaha people live usa thankful everyday bad country earth
UghVaJ1e2NLNB3gCoAEC,8HB18hZrhXc,Was this in Virginia?,False,False,False,False,False,False,False,False,False,False,False,False,21,4,0,virginia
UghysYA5E5uRB3gCoAEC,8HB18hZrhXc,wow need to get your shit straight they never had there weapons pointed at any one in this vid they were at the ready position due to a riot and very under understandable course of action for any one who knows anything,False,False,False,False,False,False,False,False,False,False,False,False,218,42,0,wow need get shit straight never weapon point one vid ready position due riot understandable course action one know anything
Ugi_8PajECy1t3gCoAEC,8HB18hZrhXc,no dumber people on earth then americans,True,False,False,False,False,True,True,True,False,False,False,False,40,7,2,dumber people earth american
Ugi4NlXtbb117ngCoAEC,8HB18hZrhXc,At .16  screw the price of crap that thinks he's cool to disrespect the AMERICAN FLAG.,True,True,False,False,False,False,False,False,False,False,False,False,86,16,1,screw price crap think cool disrespect american flag
Ugi8q6P9SfsxSHgCoAEC,8HB18hZrhXc,shoot first ask questions later hahahahahaha,True,True,False,True,False,False,False,False,False,False,False,False,44,6,2,shoot first ask question later hahahahahaha
UgiAV0VaJLBGaXgCoAEC,8HB18hZrhXc,What police? That was the army....,False,False,False,False,False,False,False,False,False,False,False,False,34,6,0,police army
UgibkIHcKYp4UHgCoAEC,8HB18hZrhXc,should have shot,True,True,False,True,False,False,False,False,False,False,False,False,16,3,2,shoot
UgiE08q1WAgicHgCoAEC,8HB18hZrhXc,"A true dictatorship ! Let's wait and check which of the coutries will start sanctioning on U.S government? I guess none of countries, because USA is a corrupted all of countries in the world except Russia and China.",True,True,False,True,False,False,False,False,False,False,False,False,215,38,2,true dictatorship let wait check coutrie start sanction u.s government guess none country usa corrupted country world except russia china
UgimA8UbV8KGhHgCoAEC,8HB18hZrhXc,"I'm at this point where I think if a cop points a gun at me I should just, you know, do as I'm told, that something I did provoked that.",False,False,False,False,False,False,False,False,False,False,False,False,136,30,0,point think cop point gun I know tell something provoke
UgirgdBRGumedHgCoAEC,8HB18hZrhXc,techno party!!!,False,False,False,False,False,False,False,False,False,False,False,False,15,2,0,techno party
Ugj0Rz556abCWXgCoAEC,8HB18hZrhXc,awesome job from our law enforcement now send off to disrupt & tear down all the Islamic extremist radicals in America thanks....,True,False,False,False,False,True,False,False,False,False,True,False,129,22,1,awesome job law enforcement send disrupt tear islamic extremist radical america thank
UgjJk7DGYGixbXgCoAEC,8HB18hZrhXc,to bad those weapons were not discharged,True,True,False,True,False,False,False,False,False,False,False,False,40,7,2,bad weapon discharge
Ugjl7AwhYA5GRngCoAEC,8HB18hZrhXc,"not once did obama show hos face in these cities ,yet they supported him......sad",False,False,False,False,False,False,False,False,False,False,False,False,81,14,0,obama show hos face city yet support sad
UgjP3NatTbwQvngCoAEC,8HB18hZrhXc,"Wait, so who was rioting again? The people standing boredly on the sidewalk, or the guys with guns in the middle of traffic?",False,False,False,False,False,False,False,False,False,False,False,False,124,23,0,wait riot people stand boredly sidewalk guy gun middle traffic
Ugjsa_VIAXYDB3gCoAEC,8HB18hZrhXc,Police cleaned that mess up quick! Nice.,True,True,False,True,False,False,False,False,False,False,False,False,40,7,2,police clean mess quick nice
UgjvMt-VLLvyA3gCoAEC,8HB18hZrhXc,i find this satisfying for some reason,True,True,False,True,False,False,False,False,False,False,False,False,38,7,2,find satisfying reason
Ugjzes4W9Oysw3gCoAEC,8HB18hZrhXc,Confederation ill be back?,False,False,False,False,False,False,False,False,False,False,False,False,26,4,0,confederation ill back
Ugw0Vori1c-fkupDw1d4AaABAg,8HB18hZrhXc,"Those guns use rubber bullets, stupid Russian news channel",True,True,False,False,False,False,False,False,False,False,False,False,58,9,1,gun use rubber bullet stupid russian news
UgwfTwcX9w7N8Kupt_R4AaABAg,8HB18hZrhXc,Perfect police,False,False,False,False,False,False,False,False,False,False,False,False,14,2,0,perfect police
UgwLke0YX9B8KLIuM3x4AaABAg,8HB18hZrhXc,Protesters suck,True,True,False,False,True,False,False,False,False,False,False,False,15,2,2,protester suck
Ugwo8nzTZpq35EEUSfJ4AaABAg,8HB18hZrhXc,"a rocket launcher will take care of that lightly armored vehicle, lol",True,True,False,True,False,False,False,False,False,False,False,False,69,12,2,rocket launcher take care lightly armored vehicle lol
UgwzfTejqSMgq_kKC9t4AaABAg,8HB18hZrhXc,Too bad that these were riot shotguns and not loaded with live rounds.,True,True,False,True,False,False,False,False,False,False,False,False,70,13,2,bad riot shotgun load live round
UgwzOgIFyi7D7CbU4Nt4AaABAg,8HB18hZrhXc,Time to test the police guns fire fire.,True,True,False,True,False,False,False,False,False,False,False,False,39,8,2,time test police gun fire fire
Ugy3x2UAt4XUcipNTeZ4AaABAg,8HB18hZrhXc,Buy ak47 shoot all USA copa,True,True,True,False,False,False,False,False,False,False,False,False,27,6,2,buy ak47 shoot usa copa
Ugy8ASEo1XznyO4B0tR4AaABAg,8HB18hZrhXc,"Ah, beautiful.",True,True,False,True,False,False,False,False,False,False,False,False,14,2,2,ah beautiful
Ugyg_kgb1QWkAWdEKsd4AaABAg,8HB18hZrhXc,Kill all protesters,True,True,True,False,False,False,False,False,False,False,False,False,19,3,2,kill protester
UgyqcqgyR0dUfI1J59J4AaABAg,8HB18hZrhXc,I think that all you guys are doing is profiting of all these standoff’s and not caring about one side or the other.,False,False,False,False,False,False,False,False,False,False,False,False,116,23,0,think guy profiting standoff care one side
Ugy-S1A2qBkifEb2E-94AaABAg,8HB18hZrhXc,Blue lives let’s matter send those BLM commies our of our streets,True,False,False,False,False,True,True,False,False,False,False,False,65,12,2,blue life let matter send blm commie street
UgzpYKnjIcmB7Ch15YR4AaABAg,8HB18hZrhXc,"I'm with cops. Those protesters steal, and destroy things. They aren't solving shit",True,True,False,False,True,False,False,False,False,False,False,False,83,13,2,cop protester steal destroy thing solve shit
UgzQ9csI7aKaeN1tmgd4AaABAg,8HB18hZrhXc,"And here you see it. They impose ""gunlaws"". In fact. Even if you had a machine gun, people could not do anything against the police. They have cars and body protection like tanks. Just wanted to say.",False,False,False,False,False,False,False,False,False,False,False,False,199,37,0,see impose gunlaw fact even machine gun people could anything police car body protection tank want say
Ugg_vc9Qh3OaNHgCoAEC,9pr1oE34bIM,"Our shit serving media concocts a story, white cop kills an innocent black teenager, which is bullshit, to get the ""black community"" up in arms, they burn shit down..more stories for these useless talking heads to get in front of a camera with. At least once a week i see a black on white crime reported on the news..no national attention , no federal involvement...wtf? Black men need to stand up and be fathers and stop looking for excuses.. fuck yall.. all yall.",True,True,False,False,True,True,True,False,False,False,False,False,465,83,4,shit serve medium concoct story white cop kill innocent black teenager bullshit get black community arm burn shit story useless talk head get front camera least week see black white crime report news national attention federal involvement wtf black man need stand father stop look excuse fuck
Ugg2dih3yblPRXgCoAEC,9pr1oE34bIM,What does this video have to do with what actually happen? You are simply trying to smear this young man’s image. So what he wanted to be a rapper. So what he stole some cigars? Nothing you have side in this video deserves a death sentence. Also now that they have released new video of Officer Wilson showing that he had no injuries. It shows that Officer Wilson is not being truthful about the incident. Perhaps you need to wait until all the details are out before you post a bias video. If you’re going to post a video make sure that it is accurate. Not to mention that you had more than just his friend the criminal who stated that Brown was giving up. You had both black and white witnesses who had nothing to do with the incident who stated that he had his hands up and was surrendering when Wilson shot him.,False,False,False,False,False,False,False,False,False,False,False,False,815,155,0,actually happen simply try smear young man image want rapper steal nothing side deserve death sentence also release new officer wilson show injury show officer wilson truthful incident perhaps need wait detail post bias go post make sure accurate mention friend criminal state brown give black white witness nothing incident state hand surrender wilson shoot
Ugg3C07ZWc-6fngCoAEC,9pr1oE34bIM,Funny to thing the government can be trusted to judge itself. Fucking disgusting. ,True,True,False,True,False,False,False,False,False,False,False,False,82,13,2,funny thing government trust judge fuck disgusting
Ugg4cH1XN-JfmHgCoAEC,9pr1oE34bIM,"What is the relevance of marijuana here?

The autopsy shows the entry wounds spread out over the body. In close range, the spread would be tight, most hitting the same region and most likely the chest area. But from long range, the spread would be dispersed as we see in the report and the wounds are on the underside of the arms, only exposed if the arms are raised or out in a ""gesture of peace"" IE ""my hands are empty and away from my body"" pose.
This plus there were no powder burns on the body.
He was far away.",False,False,False,False,False,False,False,False,False,False,False,False,516,101,0,relevance marijuana autopsy show entry wound spread body close range spread would tight hit region likely chest area long range spread would disperse see report wound underside arm expose arm raise gesture peace ie hand empty away body pose plus powder burn body far away
Ugg5cceWlk2wKXgCoAEC,9pr1oE34bIM,"You know its crazy.... I actually came across your video about bitcoin while trying to learn more about it and knew you looked familiar.... I took the time to look at some of Mike Browns personal profiles myself specifically his soundcloud. While I do think he is guilty of representing himself in the wrong light and maybe of stealing he still didn't deserve to die. The fact that WHITE people like yourself continued to insinuate it is ridiculous and shows your clear lack of empathy and sympathy. It seems you all are more like the ""animals"" you think we are..... And its especially offensive looking back at these videos 3 years later when hip/hop rnb (OUR BLACK CULTURE) is the biggest thing and media and you still dont understand our perspectives. To say Trayvon Martin was making lean in on of your other videos shows how ignorant you truly are as well. Sprite or Fanta or a CARBONATED DRINK is used when making lean....Not tea....",True,False,False,False,False,True,True,False,False,False,False,False,939,165,2,know crazy actually come across bitcoin try learn know look familiar take time look mike browns personal profile specifically soundcloud think guilty represent wrong light maybe steal still deserve die fact white people continue insinuate ridiculous show clear lack empathy sympathy seem animal think especially offensive look back year later hip hop rnb black culture big thing medium still understand perspective say trayvon martin make lean show ignorant truly well sprite fanta carbonated drink use make lean tea
Ugg6J6cjEFf8cXgCoAEC,9pr1oE34bIM,"Stefan , I like how you standup for Darren Wilson though. Your side of events lose their integrity when you give him a clean chit considering how incompetent the Ferguson police are turning out to be. ",False,False,False,False,False,False,False,False,False,False,False,False,201,36,0,standup darren wilson though side event lose integrity give clean chit consider incompetent police turn
Ugg7tmaAPXIEingCoAEC,9pr1oE34bIM,"This is the typical mindset of white people ( not all white people but most). He deserved it . So I say to you, people like Sean Hannity are feuling the fires of prejudice and racism. Don't let these people influence you. They want a race war so they can start marshall law.",True,False,False,False,False,True,True,False,False,False,False,False,274,53,2,typical mindset white people white people deserve say people sean hannity feule fire prejudice racism let people influence want race war start marshall law
Ugg8-b12nbu2-XgCoAEC,9pr1oE34bIM,"You perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio; talk about Mutherfuckin Karma! Stealing shit does not warrant deadly force but Karma's a Bitch and who the fuck has the ability to control it or direct it's measures of decree? Ain't no Mutherfucker who puts on his pant's one leg at a time, that's for sure!",True,True,False,False,True,False,False,False,False,False,False,False,643,122,2,perform basic snatch grab robbery local convenience store turn strong arm robbery immigrant midget store clerk less minute later get light yahoo cop tell get fuck middle road proceed recognize fit description assailant come radio talk mutherfuckin karma steal shit warrant deadly force karmas bitch fuck ability control direct measure decree mutherfucker put pant one leg time sure
Ugg97M7HImLjcngCoAEC,9pr1oE34bIM,It's sad that I have to watch a YouTube video to get a non biased report about what's going on in Ferguson! Thank You!,False,False,False,False,False,False,False,False,False,False,False,False,118,24,0,sad get non biased report go thank
Ugg9WO2fOME-kXgCoAEC,9pr1oE34bIM,"This dude sure seems to know a good bit about smoking weeds.  Hmmm.
According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING !  Its not ok you MF-er ",True,True,False,False,True,False,False,False,False,False,False,False,260,49,2,dude sure seem know good bit smoking weed hmmm accord clown black man somewhat gang side factual base photo justify murder unarmed human ok mf er
UggAEGisedsvsXgCoAEC,9pr1oE34bIM,What injuries did the cop get treated for? ,False,False,False,False,False,False,False,False,False,False,False,False,43,8,0,injury cop get treat
UggbUWQabAV4KHgCoAEC,9pr1oE34bIM,"I wonder how big of a crater Thug Brown made in the street when he met the final shot to the melon. You get what you sew... 

BLM - When Truth and Facts Don't then they Shit in their own Kitchens before they get the right directions to the toilet.",True,True,False,False,True,True,True,False,False,False,False,False,247,50,4,wonder big crater thug brown make street meet final shot melon get sew blm truth fact shit kitchen get right direction toilet
UggcFVNippHDgHgCoAEC,9pr1oE34bIM,Stefan - a fan of Rep. M. Rivers,False,False,False,False,False,False,False,False,False,False,False,False,32,8,0,fan rep m. river
Uggd4V1_xBv7c3gCoAEC,9pr1oE34bIM,"More of Your corrupt police will be harmed now. They are not safe from me. I will defend my self by fighting back and shooting them DEAD, so get your will's ready, cause its on!  catalyst? the facts of the city/town/government/usa, are the CATALYST. This pot has been boiling over for too many years, and now you have the generation that will bring the equalizer to your door step, We also have a PURGE; you will feel its effect. ",True,True,True,True,False,False,False,False,False,False,False,False,430,79,3,corrupt police harm safe I defend self fight back shoot dead get ready cause catalyst fact city town government usa catalyst pot boil many year generation bring equalizer door step also purge feel effect
UggdUQk8ULFpYXgCoAEC,9pr1oE34bIM,Shocking truths come to light. ,False,False,False,False,False,False,False,False,False,False,False,False,31,5,0,shocking truth come light
UggdxGw2fbcT0XgCoAEC,9pr1oE34bIM,"you are  clearly a racists shrill a canadian vegatable ,a plant that lives in a box of ivory snow and truly knows nothing about  the Negro race.    ",True,True,False,False,False,False,False,False,False,False,False,False,148,27,1,clearly racist shrill canadian vegatable plant live box ivory snow truly know nothing negro race
UggeJGTjxuw7BXgCoAEC,9pr1oE34bIM,You guys have to love this guy he spends 10 minutes telus how to roll a blunt,False,False,False,False,False,False,False,False,False,False,False,False,77,17,0,guy love guy spend minute telus roll blunt
UggF1U_TkJzTaXgCoAEC,9pr1oE34bIM,where's a taser gun when you need it???,False,False,False,False,False,False,False,False,False,False,False,False,39,8,0,taser gun need
UggFEwIh2dDAhXgCoAEC,9pr1oE34bIM,"@Stefan Molyneux You sir, are the dumbest smart guy ever. You are a researcher? Research the enitre history of the Blackman in America and you will understand why things are the way they are. You are so detachted from reality it is comical.",True,True,False,False,False,False,False,False,False,False,False,False,240,43,1,molyneux sir dumb smart guy ever researcher research enitre history blackman america understand thing way detachted reality comical
